disease	disease label	simple score	scaled score
OMIM:600462	Myopathy, Lactic Acidosis, and Sideroblastic Anemia 1	0.97554	0.810932
OMIM:210730	Microcephalic Osteodysplastic Primordial Dwarfism, Type 3	0.9968	0.8106683333
OMIM:300868	Multiple congenital anomalies-hypotonia-seizures syndrome type 2	0.94773	0.8106058333
OMIM:245200	Galactosylceramide beta-galactosidase deficiency	0.97546	0.8105228333
OMIM:231050	Geleophysic Dysplasia 1	0.99747	0.8103725
OMIM:614225	Warburg Micro Syndrome 2	0.97546	0.8100818333
OMIM:307200	Isolated Growth Hormone Deficiency, Type 3	0.9759	0.8100193333
OMIM:253260	Biotinidase deficiency	0.9633	0.8099803333
OMIM:208300	Ascites, Chylous	0.93809	0.8099361667
OMIM:208500	asphyxiating thoracic dystrophy	0.99801	0.8099276667
OMIM:560000	Renal Tubulopathy, Diabetes Mellitus, and Cerebellar Ataxia	0.99608	0.8097251667
OMIM:152800	Lymphangiectasia, Intestinal	0.99641	0.809425
OMIM:203550	Alopecia-Contractures-Dwarfism Mental Retardation Syndrome	0.99718	0.8093358333
OMIM:215300	Chondrosarcoma	0.94793	0.8092935
OMIM:304120	Otopalatodigital syndrome type 2	0.99757	0.8092591667
OMIM:245190	Lethal Kniest-like dysplasia	0.96355	0.808865
OMIM:530000	Kearns-Sayre Syndrome	0.94405	0.8088261667
OMIM:309500	Renpenning syndrome	0.9481	0.8087923333
OMIM:265300	Congenital pulmonary lymphangiectasia	0.99603	0.8087873333
OMIM:608156	Nablus Mask-Like Facial Syndrome	0.96332	0.8085295
OMIM:184850	Stiff-Person syndrome	0.99601	0.8085076667
OMIM:231670	Glutaryl-CoA dehydrogenase deficiency	0.99697	0.8084926667
OMIM:227255	Facial Dysmorphism With Multiple Malformations	0.9754	0.8082693333
OMIM:232200	Glycogen storage disease type 1A	0.95443	0.8082415
OMIM:124000	Mitochondrial complex III deficiency	0.99624	0.808194
OMIM:600145	Caudal regression sequence	0.9753	0.8081353333
OMIM:269880	Short Syndrome	0.94906	0.8080885
OMIM:182212	Shprintzen-Goldberg Craniosynostosis Syndrome	0.95487	0.8078085
OMIM:119600	Cleidocranial dysostosis	0.9977	0.8075105
OMIM:127000	Kenny-Caffey Syndrome, Type 2	0.99633	0.8073833333
OMIM:152950	Microcephaly with or without chorioretinopathy, lymphedema, or mental retardation	0.95522	0.807374
OMIM:272460	Spondylocarpotarsal Synostosis Syndrome	0.9973	0.8073003333
OMIM:277380	METHYLMALONIC ACIDURIA AND HOMOCYSTINURIA, cblF TYPE	0.97569	0.807124
OMIM:264470	Pseudoneonatal adrenoleukodystrophy	0.97606	0.8070356667
OMIM:613001	Encephalocraniocutaneous lipomatosis	0.96323	0.8069813333
OMIM:117550	Sotos Syndrome 1	0.93377	0.8068886667
OMIM:102700	Severe Combined Immunodeficiency, Autosomal Recessive, T Cell-Negative, B Cell-Negative, Nk Cell-Negative, Due to Adenosine Deaminase Deficiency	0.99674	0.8068616667
OMIM:277440	Vitamin D-Dependent Rickets, Type 2A	0.97552	0.8068351667
OMIM:600920	Van den Ende-Gupta syndrome	0.9766	0.8067485
OMIM:183300	Splenogonadal fusion - limb defects - micrognathia	0.99662	0.806715
OMIM:226600	Recessive dystrophic epidermolysis bullosa	0.96319	0.8064393333
OMIM:607625	Niemann-Pick Disease, Type C2	0.97561	0.8063526667
OMIM:608709	Partial acquired lipodystrophy	0.99595	0.8062925
OMIM:136760	Frontonasal Dysplasia 1	0.97635	0.8062263333
OMIM:300243	Mental Retardation, X-Linked, Syndromic, Christianson Type	0.99635	0.8062208333
OMIM:131100	Multiple endocrine neoplasia, type 1	0.99618	0.8061425
OMIM:226980	Wolcott-Rallison dysplasia	0.99786	0.8060726667
OMIM:139090	Gray Platelet Syndrome	0.99697	0.8060368333
OMIM:226350	Eosinophilic fasciitis	0.99821	0.8059075
OMIM:224300	Dysosteosclerosis	0.99643	0.805882
OMIM:213300	Familial aplasia of the vermis	0.99761	0.8058113333
OMIM:600373	Codas Syndrome	0.94343	0.8056881667
OMIM:151100	LEOPARD syndrome 1	0.95541	0.8052718333
OMIM:109150	Machado-Joseph disease	0.99641	0.8051116667
OMIM:613471	Reynolds syndrome	0.96467	0.805052
OMIM:607721	Noonan-like syndrome with loose anagen hair	0.99674	0.8050481667
OMIM:182210	Omphalocele syndrome, Shprintzen-Goldberg type	0.99595	0.8050276667
OMIM:231550	triple-A syndrome	0.99614	0.8048881667
OMIM:151800	Lipomatosis, Multiple Symmetric	0.92451	0.8048795
OMIM:219721	Cystic fibrosis - gastritis - megaloblastic anemia	0.9753	0.804806
OMIM:207780	Aredyld	0.96336	0.8046816667
OMIM:130020	Ehlers-Danlos syndrome, type 3	0.93429	0.8046791667
OMIM:200610	Achondrogenesis, Type 2	0.99668	0.804479
OMIM:122430	Corneal Hypesthesia With Retinal Abnormalities, Sensorineural Deafness, Unusual Facies, Persistent Ductus Arteriosus, and Mental Retardation	0.99734	0.8043716667
OMIM:245600	Multiple joint dislocations, short stature, craniofacial dysmorphism, and congenital heart defects	0.99753	0.8043438333
OMIM:601776	Ehlers-Danlos syndrome, musculocontractural type	0.93365	0.80426
OMIM:166000	Enchondromatosis, Multiple, Ollier Type	0.97571	0.8042331667
OMIM:300867	Kabuki Syndrome 2	0.97613	0.8040861667
OMIM:615465	Hartsfield Syndrome	0.97532	0.8039571667
OMIM:252940	Mucopolysaccharidosis, MPS-III-D	0.94827	0.8039353333
OMIM:201100	Hereditary acrodermatitis enteropathica	0.96352	0.8038526667
OMIM:609242	Kanzaki disease	0.99753	0.8037626667
OMIM:300322	Lesch-Nyhan syndrome	0.97542	0.8036428333
OMIM:300232	Spondyloepimetaphyseal Dysplasia, X-Linked, With Mental Deterioration	0.99714	0.8035526667
OMIM:614684	Hypertelorism and Other Facial Dysmorphism, Brachydactyly, Genital Abnormalities, Mental Retardation, and Recurrent Inflammatory Episodes	0.99618	0.8035453333
OMIM:269000	Sc Phocomelia Syndrome	0.97536	0.8034625
OMIM:245000	Papillon-Lefevre Syndrome	0.9966	0.8034228333
OMIM:189600	Torticollis	0.9552	0.8033263333
OMIM:300534	Mental Retardation, X-Linked, Syndromic, Claes-Jensen Type	0.99718	0.803037
OMIM:261515	Bifunctional peroxisomal enzyme deficiency	0.97536	0.8029625
OMIM:102200	Pituitary Adenoma, Growth Hormone-Secreting, 1	0.97534	0.8029135
OMIM:314300	TKCR	0.9961	0.8028686667
OMIM:182250	Singleton-Merten Syndrome 1	0.99778	0.8025585
OMIM:601353	Fine-Lubinsky syndrome	0.9633	0.8025575
OMIM:200600	achondrogenesis type IA	0.96375	0.8020825
OMIM:614976	Carpenter syndrome 2	0.94002	0.8020656667
OMIM:614527	chromosome 17q12 deletion syndrome	0.96317	0.8019823333
OMIM:264700	Hypocalcemic vitamin D-dependent rickets	0.97552	0.801956
OMIM:610253	Kleefstra syndrome	0.93054	0.8018503333
OMIM:179800	renal tubular acidosis	0.96386	0.8018143333
OMIM:180860	Silver-Russell syndrome	0.97505	0.8017503333
OMIM:602668	myotonic dystrophy type 2	0.99645	0.8017236667
OMIM:170390	Andersen Tawil syndrome	0.99641	0.8017101667
OMIM:604168	Congenital Cataracts, Facial Dysmorphism, and Neuropathy	0.96307	0.8016288333
OMIM:302060	3-Methylglutaconic aciduria type 2	0.97552	0.8015835
OMIM:608572	Burn-Mckeown Syndrome	0.99724	0.8015155
OMIM:602501	Megalencephaly-Capillary Malformation-Polymicrogyria Syndrome	0.93415	0.801501
OMIM:236200	Classic homocystinuria	0.94764	0.80146
OMIM:308940	Leiomyomatosis, Diffuse, With Alport Syndrome	0.99597	0.8014566667
OMIM:162300	multiple endocrine neoplasia type 2B	0.95489	0.8014108333
OMIM:600903	Wiskott-Aldrich Syndrome, Autosomal Dominant Form	0.9759	0.8013626667
OMIM:230500	Gm1-Gangliosidosis, Type 1	0.94798	0.8013378333
OMIM:170900	pernicious anemia	0.96342	0.801193
OMIM:112250	Diaphyseal medullary stenosis with malignant fibrous histiocytoma	0.99626	0.8011696667
OMIM:609528	Cerebral Dysgenesis, Neuropathy, Ichthyosis, and Palmoplantar Keratoderma Syndrome	0.95651	0.8010531667
OMIM:232220	Glycogen Storage Disease Ib	0.95443	0.8008638333
OMIM:154780	Marshall Syndrome	0.99745	0.8003765
OMIM:259500	Osteogenic Sarcoma	0.90612	0.8003578333
OMIM:259600	Multicentric Osteolysis, Nodulosis, and Arthropathy	0.99776	0.8000706667
OMIM:608233	Hermansky-Pudlak syndrome with neutropenia	0.99608	0.8000656667
OMIM:600123	Atrioventricular defect - blepharophimosis -radial defects	0.99905	0.7998936667
OMIM:248190	Hypomagnesemia 5, renal, with ocular involvement	0.97557	0.7997386667
OMIM:230400	galactosemia	0.96311	0.7995861667
OMIM:229400	Frontofacionasal Dysplasia	0.99819	0.7994838333
OMIM:607944	Spondyloenchondrodysplasia With Immune Dysregulation	0.99616	0.799221
OMIM:206920	Anophthalmos with limb anomalies	0.97754	0.7992091667
OMIM:535000	Leber's optic atrophy	0.96421	0.7991608333
OMIM:226300	protein-losing enteropathy	0.95507	0.7990925
OMIM:262500	Laron-type isolated somatotropin defect	0.95541	0.7989741667
OMIM:182410	Sneddon Syndrome	0.94814	0.7988808333
OMIM:266270	Ramon syndrome	0.95483	0.7988721667
OMIM:613254	Tuberous sclerosis 2	0.97658	0.7988673333
OMIM:147710	Intussusception	0.94245	0.7988438333
OMIM:300484	orofaciodigital syndrome VIII	0.94384	0.7987146667
OMIM:147750	IVIC syndrome	0.99784	0.7985925
OMIM:227645	Fanconi anemia, complementation group C	0.95537	0.7985276667
OMIM:227646	Fanconi Anemia, Complementation Group D2	0.95537	0.7985276667
OMIM:227650	Fanconi Anemia, Complementation Group a	0.95537	0.7985276667
OMIM:600901	Fanconi Anemia, Complementation Group E	0.95537	0.7985276667
OMIM:253280	Muscle eye brain disease	0.99657	0.798382
OMIM:181750	Scleroderma, Familial Progressive	0.9148	0.7982271667
OMIM:300076	X-linked immunoneurologic disorder	0.99589	0.7982201667
OMIM:231005	Gaucher disease - ophthalmoplegia - cardiovascular calcification	0.9966	0.7981868333
OMIM:252150	Molybdenum Cofactor Deficiency, Complementation Group a	0.99626	0.7981258333
OMIM:113650	Melnick-Fraser syndrome	0.97617	0.7980798333
OMIM:611961	Stevenson-Carey Syndrome	0.99612	0.797944
OMIM:233430	Gonadal Dysgenesis, 10Y Type, With Associated Anomalies	0.99633	0.7978088333
OMIM:307800	Hypophosphatemic Rickets, X-Linked Dominant	0.9974	0.797669
OMIM:259700	Osteopetrosis autosomal recessive 1	0.99622	0.7975425
OMIM:251240	Microcephaly With Chemotactic Defect and Transient Hypogammaglobulinemia	0.93941	0.797481
OMIM:260565	Peho Syndrome	0.97546	0.7973441667
OMIM:601701	Tricho-oculo-dermo-vertebral syndrome	0.95487	0.7973235
OMIM:159580	Myelopathy, Htlv-1-Associated	0.97527	0.797231
OMIM:264480	Pseudotrisomy 13 Syndrome	0.9379	0.7971195
OMIM:602361	Gracile Bone Dysplasia	0.91141	0.7968153333
OMIM:108145	Arthrogryposis with oculomotor limitation and electroretinal anomalies	0.97567	0.7967345
OMIM:155140	Meckel Diverticulum	0.97525	0.7965858333
OMIM:608624	Midface Hypoplasia, Obesity, Developmental Delay, and Neonatal Hypotonia	0.99747	0.7965575
OMIM:121300	hereditary coproporphyria	0.97505	0.795759
OMIM:612073	Mitochondrial Dna Depletion Syndrome 5 (Encephalomyopathic With or Without Methylmalonic Aciduria)	0.97561	0.7956595
OMIM:209900	Bardet-Biedl Syndrome 1	0.96413	0.7956411667
OMIM:255900	myxedema	0.94227	0.7954696667
OMIM:276600	Tyrosinemia type 2	0.99662	0.7953798333
OMIM:600634	Pituitary Adenoma, Prolactin-Secreting	0.9301	0.7953053333
OMIM:601321	Neurofibromatosis-Noonan syndrome	0.9633	0.7952303333
OMIM:608406	Vater-Like Defects With Pulmonary Hypertension, Laryngeal Webs, and Growth Deficiency	0.97565	0.7952291667
OMIM:251880	Mitochondrial Dna Depletion Syndrome 3 (Hepatocerebral Type)	0.99624	0.7950363333
OMIM:248250	Primary hypomagnesemia	0.99614	0.7949603333
OMIM:101800	Acrodysostosis 1 with or without hormone resistance	0.97575	0.7949523333
OMIM:308750	Kallmann Syndrome With Spastic Paraplegia	0.97584	0.794828
OMIM:236792	L-2-Hydroxyglutaric Aciduria	0.99689	0.7946321667
OMIM:230800	Gaucher Disease, Type 1	0.94901	0.7946101667
OMIM:615816	Immunodeficiency 23	0.99653	0.7945673333
OMIM:312750	Rett syndrome	0.96346	0.7945313333
OMIM:300354	Syndromic X-linked mental retardation, Cabezas type	0.93784	0.794509
OMIM:256810	Mitochondrial Dna Depletion Syndrome 6 (Hepatocerebral Type)	0.97548	0.794413
OMIM:615582	Loeys-Dietz Syndrome 5	0.99759	0.7941363333
OMIM:611584	Waardenburg Syndrome, Type 2E	0.99693	0.7939435
OMIM:602342	Plantar lipomatosis, unusual facies, and developmental delay	0.97579	0.7938321667
OMIM:610883	Potocki-Lupski Syndrome	0.97606	0.7937628333
OMIM:205700	autoimmune hemolytic anemia	0.9385	0.7935538333
OMIM:217980	Toriello-Carey syndrome	0.92717	0.7933355
OMIM:610829	Holoprosencephaly 9	0.97548	0.7933225
OMIM:610655	HHT4	0.97544	0.7932541667
OMIM:257920	Michels syndrome	0.96396	0.7931856667
OMIM:607812	Craniolenticulosutural dysplasia	0.99641	0.7931793333
OMIM:604335	Reflex Sympathetic Dystrophy	0.95483	0.7931635
OMIM:610768	DK1-CDG	0.9426	0.7929625
OMIM:606054	propionic acidemia	0.9548	0.7929555
OMIM:239000	Hyperphosphatasemia with bone disease	0.97577	0.7929078333
OMIM:615688	Polyarteritis nodosa	0.9754	0.7926416667
OMIM:308230	Immunodeficiency with hyper IgM type 1	0.9644	0.7925181667
OMIM:184705	Steinfeld Syndrome	0.96433	0.7924056667
OMIM:249400	Melanosis, Neurocutaneous	0.99612	0.79237
OMIM:234200	Neurodegeneration With Brain Iron Accumulation 1	0.9755	0.792309
OMIM:603896	Leukoencephalopathy With Vanishing White Matter	0.99701	0.7922098333
OMIM:252900	Sanfilippo syndrome type A	0.96359	0.791908
OMIM:260470	Panencephalitis, Subacute Sclerosing	0.99589	0.7918991667
OMIM:300280	Uruguay Faciocardiomusculoskeletal Syndrome	0.99716	0.7918821667
OMIM:273800	Glanzmann's thrombasthenia	0.96321	0.791872
OMIM:600460	Cleft Palate, Cardiac Defect, Genital Anomalies, and Ectrodactyly	0.94256	0.7918226667
OMIM:312150	Multiple Pterygium Syndrome, X-Linked	0.9437	0.7915888333
OMIM:612463	Pseudopseudohypoparathyroidism	0.94231	0.7915676667
OMIM:258480	Opsismodysplasia	0.94818	0.7915525
OMIM:602782	Histiocytosis-Lymphadenopathy Plus Syndrome	0.9487	0.7914383333
OMIM:249100	Familial Mediterranean Fever	0.93456	0.7914145
OMIM:129400	Rapp-Hodgkin ectodermal dysplasia syndrome	0.99695	0.7911785
OMIM:600383	Mesomelia-Synostoses Syndrome	0.99734	0.7911108333
OMIM:259710	Osteopetrosis autosomal recessive 2	0.99643	0.7910858333
OMIM:607411	patent ductus arteriosus	0.91969	0.7910285
OMIM:114000	Caffey disease	0.96313	0.7909973333
OMIM:234500	Hartnup Disorder	0.99647	0.790957
OMIM:133200	Erythrokeratodermia variabilis	0.99734	0.7907823333
OMIM:203300	Hermansky-Pudlak Syndrome 1	0.97538	0.790782
OMIM:136300	Flynn-Aird syndrome	0.99587	0.790718
OMIM:300519	MRXSMP	0.89473	0.7906868333
OMIM:600325	Pseudoaminopterin syndrome	0.99772	0.7906258333
OMIM:186500	Multiple Synostoses Syndrome 1	0.99788	0.7905243333
OMIM:274265	Thymic-renal-anal-lung dysplasia	0.99603	0.7905135
OMIM:247990	Macdermot-Winter Syndrome	0.93848	0.7904913333
OMIM:177650	exfoliation syndrome	0.99637	0.7904535
OMIM:606002	ataxia with oculomotor apraxia type 2	0.97511	0.7902963333
OMIM:245650	Larsen-Like Syndrome, Lethal Type	0.99593	0.790291
OMIM:226670	Epidermolysis bullosa simplex with muscular dystrophy	0.95468	0.790244
OMIM:135150	Multiple fibrofolliculomas	0.99599	0.7901503333
OMIM:259775	Lethal osteosclerotic bone dysplasia	0.93461	0.7900975
OMIM:613075	Macrocephaly, alopecia, cutis laxa, and scoliosis	0.93409	0.7900525
OMIM:215150	Otospondylomegaepiphyseal Dysplasia	0.9974	0.7898868333
OMIM:188890	Tobacco addiction, susceptibility to	0.93757	0.7896258333
OMIM:613026	Chromosome 19Q13.11 Deletion Syndrome	0.9272	0.7891776667
OMIM:246550	Lichstenstein syndrome	0.97677	0.7891411667
OMIM:201180	Acrofrontofacionasal Dysostosis 1	0.97619	0.7887673333
OMIM:614407	MCHCCD	0.94924	0.7887103333
OMIM:606003	Transaldolase deficiency	0.91936	0.788709
OMIM:212350	Sengers Syndrome	0.99628	0.7884855
OMIM:269921	sialuria	0.95474	0.7884795
OMIM:130060	Ehlers-Danlos syndrome type 7B	0.9766	0.7884095
OMIM:269500	Sclerosteosis 1	0.99668	0.788358
OMIM:183900	Spondyloepiphyseal Dysplasia Congenita	0.99807	0.7883245
OMIM:604314	Blepharophimosis-intellectual disability syndrome, Verloes type	0.93122	0.7882375
OMIM:265380	persistent fetal circulation syndrome	0.9338	0.7880391667
OMIM:271665	Spondylometaepiphyseal Dysplasia, Short Limb-Hand Type	0.99763	0.7877881667
OMIM:103580	Pseudohypoparathyroidism, Type 1A	0.96309	0.7877651667
OMIM:612462	Pseudohypoparathyroidism type 1C	0.96309	0.787617
OMIM:601678	Bartter syndrome, type 1, antenatal	0.97552	0.787595
OMIM:613679	prothrombin deficiency	0.96299	0.7875616667
OMIM:147060	Hyperimmunoglobulin E syndrome	0.94789	0.7874675
OMIM:308700	Kallmann syndrome 1	0.97584	0.7874038333
OMIM:247100	Lipoid Proteinosis of Urbach and Wiethe	0.99608	0.7873641667
OMIM:300209	Simpson-Golabi-Behmel syndrome, type 2	0.92757	0.7873221667
OMIM:125310	cadasil	0.96384	0.7871448333
OMIM:233500	Gorlin-Chaudhry-Moss syndrome	0.95074	0.7869955
OMIM:190350	trichorhinophalangeal syndrome type I	0.99807	0.7869076667
OMIM:172800	Piebald Trait	0.97588	0.7868961667
OMIM:134750	Felty's syndrome	0.91057	0.7868616667
OMIM:144010	Hypercholesterolemia, Autosomal Dominant, Type B	0.95451	0.7867588333
OMIM:271510	Spondyloepimetaphyseal Dysplasia, Sponastrime Type	0.9963	0.7867333333
OMIM:609625	distal 10q deletion syndrome	0.94908	0.7867201667
OMIM:226000	endocardial fibroelastosis	0.94276	0.7867073333
OMIM:606519	Phace Association	0.99647	0.786682
Orphanet:341	Viral hemorrhagic fever	0.9433	0.786486
OMIM:614052	Mitochondrial Complex 5 (Atp Synthase) Deficiency, Nuclear Type 2	0.91776	0.786395
OMIM:153400	Distichiasis-lymphedema syndrome	0.94814	0.7862168333
OMIM:257850	Oculodentodigital Dysplasia, Autosomal Recessive	0.99797	0.7859398333
OMIM:601358	Nicolaides-Baraitser Syndrome	0.96409	0.7858683333
OMIM:616145	Catel-Manzke Syndrome	0.94341	0.7858521667
OMIM:220111	Leigh syndrome, French Canadian type	0.97594	0.7858445
OMIM:240300	Polyglandular autoimmune syndrome, type 1	0.95514	0.7857836667
OMIM:612394	Bone fragility with contractures, arterial rupture, and deafness	0.95514	0.785721
OMIM:601853	GLHS	0.97548	0.785692
OMIM:253310	Lethal congenital contracture syndrome 1	0.97579	0.7854931667
OMIM:613623	Agenesis of the Corpus Callosum and Congenital Lymphedema	0.95474	0.7853673333
OMIM:180730	Rombo syndrome	0.97548	0.785238
OMIM:147770	Johnson neuroectodermal syndrome	0.94227	0.7851081667
OMIM:606156	Sener Syndrome	0.96321	0.7851078333
OMIM:169100	Char Syndrome	0.99853	0.7850373333
OMIM:612199	Cerebroretinal Microangiopathy With Calcifications and Cysts	0.94312	0.7850316667
OMIM:227500	factor VII deficiency	0.96363	0.7849945
OMIM:602248	Malignant Atrophic Papulosis	0.91683	0.7848786667
OMIM:608600	FPLD1	0.99628	0.7848503333
OMIM:218350	Craniofacial dyssynostosis	0.93461	0.784803
OMIM:215100	Rhizomelic Chondrodysplasia Punctata, Type 1	0.99622	0.7847983333
OMIM:610168	Loeys-Dietz Syndrome 2	0.95622	0.7846903333
OMIM:256800	Hereditary insensitivity to pain with anhidrosis	0.9968	0.7846248333
OMIM:208060	Arteriosclerosis, Severe Juvenile	0.99716	0.7845128333
OMIM:158320	Muir-Torre syndrome	0.99595	0.78412
OMIM:300712	Craniofacioskeletal Syndrome	0.9432	0.7840806667
OMIM:262190	Pineal hyperplasia AND diabetes mellitus syndrome	0.99651	0.7840341667
OMIM:606071	Hereditary Motor and Sensory Neuropathy, Type 2C	0.99709	0.7839518333
OMIM:614437	Cutis Laxa, Autosomal Recessive, Type 1B	0.94781	0.7839463333
OMIM:123550	Cryoglobulinemia, Familial Mixed	0.95439	0.7839131667
OMIM:267500	Reticular dysgenesis	0.99668	0.7837496667
OMIM:194080	Denys-Drash syndrome	0.99591	0.7837495
OMIM:613488	myxoid liposarcoma	0.99606	0.7834598333
OMIM:612227	diabetic ketoacidosis	0.93815	0.7833738333
OMIM:175050	Juvenile polyposis/hereditary hemorrhagic telangiectasia syndrome	0.99633	0.7833066667
OMIM:608149	Kagami-Ogata Syndrome	0.92052	0.7832098333
OMIM:241530	Hypophosphatemic Rickets With Hypercalciuria, Hereditary	0.95551	0.783114
OMIM:611867	chromosome 22q11.2 deletion syndrome, distal	0.90141	0.7828813333
OMIM:256500	Netherton syndrome	0.96301	0.782874
OMIM:307500	Hypogonadism, Male, With Mental Retardation and Skeletal Anomalies	0.99637	0.782849
OMIM:176100	Porphyria Cutanea Tarda	0.94823	0.7828403333
OMIM:601224	Potocki-Shaffer syndrome	0.99691	0.7827765
OMIM:241510	Hypophosphatasia, Childhood	0.97544	0.7827581667
OMIM:616580	AU-KLINE SYNDROME	0.96323	0.7827501667
OMIM:104350	Amastia, Bilateral, With Ureteral Triplication and Dysmorphism	0.9753	0.7827033333
OMIM:608940	Spondylometaphyseal dysplasia with cone-rod dystrophy	0.99745	0.7825368333
OMIM:273400	Odontotrichomelic syndrome	0.97579	0.7824816667
OMIM:166700	Dermatofibrosis lenticularis disseminata	0.93759	0.7824778333
OMIM:252160	Molybdenum Cofactor Deficiency, Complementation Group B	0.97546	0.7824193333
OMIM:256540	Combined deficiency of sialidase AND beta galactosidase	0.94798	0.7823148333
OMIM:270200	Sjogren-Larsson syndrome	0.95487	0.7823085
OMIM:601450	Dislocation of Hip, Congenital, With Hyperextensibility of Fingers and Facial Dysmorphism	0.99643	0.7820805
OMIM:218700	Hypothyroidism, Congenital, Nongoitrous, 2	0.97592	0.781861
OMIM:214900	Aagenaes syndrome	0.99647	0.7817916667
OMIM:252011	Mitochondrial complex II deficiency	0.99628	0.7817398333
Orphanet:261344	Trisomy 1q	0.89724	0.7816636667
OMIM:615663	Warburg micro syndrome 4	0.95559	0.781625
OMIM:300749	Mental retardation and microcephaly with pontine and cerebellar hypoplasia	0.96419	0.7815141667
OMIM:208540	Renal-Hepatic-Pancreatic Dysplasia 1	0.96317	0.7814608333
OMIM:175700	Greig cephalopolysyndactyly syndrome	0.97725	0.781109
