model.iri	model.label	modGene.iri	modGene.label	disease.iri	disease.label
http://www.informatics.jax.org/accession/MGI:4356551	Pfkm<tm1Fbos>/Pfkm<tm1Fbos> [involves: 129S6/SvEvTac * C57BL/6J]	http://www.informatics.jax.org/accession/MGI:97548	Pfkm	http://purl.obolibrary.org/obo/OMIM_232800	[Glycogen Storage Disease 7,Glycogen storage disease, type VII,glycogen storage disease VII]
http://www.informatics.jax.org/accession/MGI:3621470	Hif1a<tm3Rsjo>/Hif1a<tm3Rsjo>; Tg(Ckmm-cre)5Khn/? [involves: 129S1/Sv * 129X1/SvJ * C57BL/6J * FVB/N]	http://www.informatics.jax.org/accession/MGI:106918	Hif1a	http://purl.obolibrary.org/obo/OMIM_232800	[Glycogen Storage Disease 7,Glycogen storage disease, type VII,glycogen storage disease VII]
http://www.informatics.jax.org/accession/MGI:3610388	Hnf1a<tm1Mya>/Hnf1a<tm1Mya> [involves: 129S2/SvPas]	http://www.informatics.jax.org/accession/MGI:98504	Hnf1a	http://purl.obolibrary.org/obo/OMIM_261600	[Phenylketonuria,phenylketonuria]
http://www.informatics.jax.org/accession/MGI:3587816	Pah<enu3>/Pah<enu3> [involves: BTBR]	http://www.informatics.jax.org/accession/MGI:97473	Pah	http://purl.obolibrary.org/obo/OMIM_261600	[Phenylketonuria,phenylketonuria]
http://www.informatics.jax.org/accession/MGI:3587815	Pah<enu2>/Pah<enu2> [involves: BTBR]	http://www.informatics.jax.org/accession/MGI:97473	Pah	http://purl.obolibrary.org/obo/OMIM_261600	[Phenylketonuria,phenylketonuria]
http://www.informatics.jax.org/accession/MGI:3639091	hph1/hph1 [involves: C57BL/6 * CBA/Ca]	http://www.informatics.jax.org/accession/MGI:1856903	hph1	http://purl.obolibrary.org/obo/OMIM_261600	[Phenylketonuria,phenylketonuria]
http://www.informatics.jax.org/accession/MGI:5300789	Pah<enu2>/Pah<enu2> [BTBR-Pah<enu2>/J]	http://www.informatics.jax.org/accession/MGI:97473	Pah	http://purl.obolibrary.org/obo/OMIM_261600	[Phenylketonuria,phenylketonuria]
http://www.informatics.jax.org/accession/MGI:3617439	Hgd<aku>/Hgd<aku> [either: (involves: 129/Sv * BALB/cByJ * NB) or (involves: 129/Sv * C57BL/6J * NB)]	http://www.informatics.jax.org/accession/MGI:96078	Hgd	http://purl.obolibrary.org/obo/OMIM_203500	[Alkaptonuria,alkaptonuria]
http://www.informatics.jax.org/accession/MGI:4949537	Agps<bs2>/Agps<bs2> [STOCK Agps<bs2>/J]	http://www.informatics.jax.org/accession/MGI:2443065	Agps	http://purl.obolibrary.org/obo/OMIM_600121	[Rhizomelic Chondrodysplasia Punctata, Type 3,Rhizomelic chondrodysplasia punctata type 3]
http://www.informatics.jax.org/accession/MGI:3624424	Gaa<tm1.1Rabn>/Gaa<tm1.1Rabn> [involves: 129X1/SvJ * C57BL/6 * FVB/N]	http://www.informatics.jax.org/accession/MGI:95609	Gaa	http://purl.obolibrary.org/obo/OMIM_232300	[Glycogen Storage Disease 2,Glycogen storage disease, type II,glycogen storage disease II]
http://www.informatics.jax.org/accession/MGI:3624423	Gaa<tm2Rabn>/Gaa<tm2Rabn> [involves: 129X1/SvJ * C57BL/6]	http://www.informatics.jax.org/accession/MGI:95609	Gaa	http://purl.obolibrary.org/obo/OMIM_232300	[Glycogen Storage Disease 2,Glycogen storage disease, type II,glycogen storage disease II]
http://www.informatics.jax.org/accession/MGI:5620663	Gaa<tm1Rabn>/Gaa<tm1Rabn>; Tg(CMV-GAA*P545L)#Kjv/0 [involves: 129X1/SvJ * C57BL/6]	http://www.ncbi.nlm.nih.gov/gene/2548	GAA	http://purl.obolibrary.org/obo/OMIM_232300	[Glycogen Storage Disease 2,Glycogen storage disease, type II,glycogen storage disease II]
http://www.informatics.jax.org/accession/MGI:5620663	Gaa<tm1Rabn>/Gaa<tm1Rabn>; Tg(CMV-GAA*P545L)#Kjv/0 [involves: 129X1/SvJ * C57BL/6]	http://www.informatics.jax.org/accession/MGI:95609	Gaa	http://purl.obolibrary.org/obo/OMIM_232300	[Glycogen Storage Disease 2,Glycogen storage disease, type II,glycogen storage disease II]
http://www.informatics.jax.org/accession/MGI:3619140	Gaa<tm1Vdp>/Gaa<tm1Vdp> [either: (involves: 129P2/OlaHsd * C57BL/6) or (involves: 129P2/OlaHsd * FVB)]	http://www.informatics.jax.org/accession/MGI:95609	Gaa	http://purl.obolibrary.org/obo/OMIM_232300	[Glycogen Storage Disease 2,Glycogen storage disease, type II,glycogen storage disease II]
http://www.informatics.jax.org/accession/MGI:3033756	Gaa<tm1Rabn>/Gaa<tm1Rabn> [involves: 129X1/SvJ * C57BL/6]	http://www.informatics.jax.org/accession/MGI:95609	Gaa	http://purl.obolibrary.org/obo/OMIM_232300	[Glycogen Storage Disease 2,Glycogen storage disease, type II,glycogen storage disease II]
https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=GM14603	NIGMS-GM14603	http://www.ncbi.nlm.nih.gov/gene/2548	GAA	http://purl.obolibrary.org/obo/OMIM_232300	[Glycogen Storage Disease 2,Glycogen storage disease, type II,glycogen storage disease II]
https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=GM00338	NIGMS-GM00338	http://www.ncbi.nlm.nih.gov/gene/2548	GAA	http://purl.obolibrary.org/obo/OMIM_232300	[Glycogen Storage Disease 2,Glycogen storage disease, type II,glycogen storage disease II]
https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=GM00244	NIGMS-GM00244	http://www.ncbi.nlm.nih.gov/gene/2548	GAA	http://purl.obolibrary.org/obo/OMIM_232300	[Glycogen Storage Disease 2,Glycogen storage disease, type II,glycogen storage disease II]
https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=GM14550	NIGMS-GM14550	http://www.ncbi.nlm.nih.gov/gene/2548	GAA	http://purl.obolibrary.org/obo/OMIM_232300	[Glycogen Storage Disease 2,Glycogen storage disease, type II,glycogen storage disease II]
https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=GM11759	NIGMS-GM11759	http://www.ncbi.nlm.nih.gov/gene/2548	GAA	http://purl.obolibrary.org/obo/OMIM_232300	[Glycogen Storage Disease 2,Glycogen storage disease, type II,glycogen storage disease II]
https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=GM01464	NIGMS-GM01464	http://www.ncbi.nlm.nih.gov/gene/2548	GAA	http://purl.obolibrary.org/obo/OMIM_232300	[Glycogen Storage Disease 2,Glycogen storage disease, type II,glycogen storage disease II]
https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=GM13793	NIGMS-GM13793	http://www.ncbi.nlm.nih.gov/gene/2548	GAA	http://purl.obolibrary.org/obo/OMIM_232300	[Glycogen Storage Disease 2,Glycogen storage disease, type II,glycogen storage disease II]
https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=GM13304	NIGMS-GM13304	http://www.ncbi.nlm.nih.gov/gene/2548	GAA	http://purl.obolibrary.org/obo/OMIM_232300	[Glycogen Storage Disease 2,Glycogen storage disease, type II,glycogen storage disease II]
https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=GM14526	NIGMS-GM14526	http://www.ncbi.nlm.nih.gov/gene/2548	GAA	http://purl.obolibrary.org/obo/OMIM_232300	[Glycogen Storage Disease 2,Glycogen storage disease, type II,glycogen storage disease II]
https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=GM14434	NIGMS-GM14434	http://www.ncbi.nlm.nih.gov/gene/2548	GAA	http://purl.obolibrary.org/obo/OMIM_232300	[Glycogen Storage Disease 2,Glycogen storage disease, type II,glycogen storage disease II]
https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=GM00443	NIGMS-GM00443	http://www.ncbi.nlm.nih.gov/gene/2548	GAA	http://purl.obolibrary.org/obo/OMIM_232300	[Glycogen Storage Disease 2,Glycogen storage disease, type II,glycogen storage disease II]
https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=GM11661	NIGMS-GM11661	http://www.ncbi.nlm.nih.gov/gene/2548	GAA	http://purl.obolibrary.org/obo/OMIM_232300	[Glycogen Storage Disease 2,Glycogen storage disease, type II,glycogen storage disease II]
https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=GM14411	NIGMS-GM14411	http://www.ncbi.nlm.nih.gov/gene/2548	GAA	http://purl.obolibrary.org/obo/OMIM_232300	[Glycogen Storage Disease 2,Glycogen storage disease, type II,glycogen storage disease II]
https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=GM20124	NIGMS-GM20124	http://www.ncbi.nlm.nih.gov/gene/2548	GAA	http://purl.obolibrary.org/obo/OMIM_232300	[Glycogen Storage Disease 2,Glycogen storage disease, type II,glycogen storage disease II]
https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=GM13291	NIGMS-GM13291	http://www.ncbi.nlm.nih.gov/gene/2548	GAA	http://purl.obolibrary.org/obo/OMIM_232300	[Glycogen Storage Disease 2,Glycogen storage disease, type II,glycogen storage disease II]
https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=GM20091	NIGMS-GM20091	http://www.ncbi.nlm.nih.gov/gene/2548	GAA	http://purl.obolibrary.org/obo/OMIM_232300	[Glycogen Storage Disease 2,Glycogen storage disease, type II,glycogen storage disease II]
https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=GM01935	NIGMS-GM01935	http://www.ncbi.nlm.nih.gov/gene/2548	GAA	http://purl.obolibrary.org/obo/OMIM_232300	[Glycogen Storage Disease 2,Glycogen storage disease, type II,glycogen storage disease II]
https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=GM13522	NIGMS-GM13522	http://www.ncbi.nlm.nih.gov/gene/2548	GAA	http://purl.obolibrary.org/obo/OMIM_232300	[Glycogen Storage Disease 2,Glycogen storage disease, type II,glycogen storage disease II]
https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=GM06314	NIGMS-GM06314	http://www.ncbi.nlm.nih.gov/gene/2548	GAA	http://purl.obolibrary.org/obo/OMIM_232300	[Glycogen Storage Disease 2,Glycogen storage disease, type II,glycogen storage disease II]
https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=GM20122	NIGMS-GM20122	http://www.ncbi.nlm.nih.gov/gene/2548	GAA	http://purl.obolibrary.org/obo/OMIM_232300	[Glycogen Storage Disease 2,Glycogen storage disease, type II,glycogen storage disease II]
https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=GM14428	NIGMS-GM14428	http://www.ncbi.nlm.nih.gov/gene/2548	GAA	http://purl.obolibrary.org/obo/OMIM_232300	[Glycogen Storage Disease 2,Glycogen storage disease, type II,glycogen storage disease II]
https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=GM20089	NIGMS-GM20089	http://www.ncbi.nlm.nih.gov/gene/2548	GAA	http://purl.obolibrary.org/obo/OMIM_232300	[Glycogen Storage Disease 2,Glycogen storage disease, type II,glycogen storage disease II]
https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=GM13561	NIGMS-GM13561	http://www.ncbi.nlm.nih.gov/gene/2548	GAA	http://purl.obolibrary.org/obo/OMIM_232300	[Glycogen Storage Disease 2,Glycogen storage disease, type II,glycogen storage disease II]
https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=GM13653	NIGMS-GM13653	http://www.ncbi.nlm.nih.gov/gene/2548	GAA	http://purl.obolibrary.org/obo/OMIM_232300	[Glycogen Storage Disease 2,Glycogen storage disease, type II,glycogen storage disease II]
https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=GM13408	NIGMS-GM13408	http://www.ncbi.nlm.nih.gov/gene/2548	GAA	http://purl.obolibrary.org/obo/OMIM_232300	[Glycogen Storage Disease 2,Glycogen storage disease, type II,glycogen storage disease II]
https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=GM13352	NIGMS-GM13352	http://www.ncbi.nlm.nih.gov/gene/2548	GAA	http://purl.obolibrary.org/obo/OMIM_232300	[Glycogen Storage Disease 2,Glycogen storage disease, type II,glycogen storage disease II]
https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=GM14259	NIGMS-GM14259	http://www.ncbi.nlm.nih.gov/gene/2548	GAA	http://purl.obolibrary.org/obo/OMIM_232300	[Glycogen Storage Disease 2,Glycogen storage disease, type II,glycogen storage disease II]
https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=GM13963	NIGMS-GM13963	http://www.ncbi.nlm.nih.gov/gene/2548	GAA	http://purl.obolibrary.org/obo/OMIM_232300	[Glycogen Storage Disease 2,Glycogen storage disease, type II,glycogen storage disease II]
https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=GM14108	NIGMS-GM14108	http://www.ncbi.nlm.nih.gov/gene/2548	GAA	http://purl.obolibrary.org/obo/OMIM_232300	[Glycogen Storage Disease 2,Glycogen storage disease, type II,glycogen storage disease II]
https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=GM14463	NIGMS-GM14463	http://www.ncbi.nlm.nih.gov/gene/2548	GAA	http://purl.obolibrary.org/obo/OMIM_232300	[Glycogen Storage Disease 2,Glycogen storage disease, type II,glycogen storage disease II]
https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=GM00248	NIGMS-GM00248	http://www.ncbi.nlm.nih.gov/gene/2548	GAA	http://purl.obolibrary.org/obo/OMIM_232300	[Glycogen Storage Disease 2,Glycogen storage disease, type II,glycogen storage disease II]
https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=GM14423	NIGMS-GM14423	http://www.ncbi.nlm.nih.gov/gene/2548	GAA	http://purl.obolibrary.org/obo/OMIM_232300	[Glycogen Storage Disease 2,Glycogen storage disease, type II,glycogen storage disease II]
https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=GM14484	NIGMS-GM14484	http://www.ncbi.nlm.nih.gov/gene/2548	GAA	http://purl.obolibrary.org/obo/OMIM_232300	[Glycogen Storage Disease 2,Glycogen storage disease, type II,glycogen storage disease II]
https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=GM14393	NIGMS-GM14393	http://www.ncbi.nlm.nih.gov/gene/2548	GAA	http://purl.obolibrary.org/obo/OMIM_232300	[Glycogen Storage Disease 2,Glycogen storage disease, type II,glycogen storage disease II]
https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=GM14242	NIGMS-GM14242	http://www.ncbi.nlm.nih.gov/gene/2548	GAA	http://purl.obolibrary.org/obo/OMIM_232300	[Glycogen Storage Disease 2,Glycogen storage disease, type II,glycogen storage disease II]
https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=GM14445	NIGMS-GM14445	http://www.ncbi.nlm.nih.gov/gene/2548	GAA	http://purl.obolibrary.org/obo/OMIM_232300	[Glycogen Storage Disease 2,Glycogen storage disease, type II,glycogen storage disease II]
https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=GM14039	NIGMS-GM14039	http://www.ncbi.nlm.nih.gov/gene/2548	GAA	http://purl.obolibrary.org/obo/OMIM_232300	[Glycogen Storage Disease 2,Glycogen storage disease, type II,glycogen storage disease II]
https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=GM13409	NIGMS-GM13409	http://www.ncbi.nlm.nih.gov/gene/2548	GAA	http://purl.obolibrary.org/obo/OMIM_232300	[Glycogen Storage Disease 2,Glycogen storage disease, type II,glycogen storage disease II]
https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=GM13449	NIGMS-GM13449	http://www.ncbi.nlm.nih.gov/gene/2548	GAA	http://purl.obolibrary.org/obo/OMIM_232300	[Glycogen Storage Disease 2,Glycogen storage disease, type II,glycogen storage disease II]
http://www.informatics.jax.org/accession/MGI:3603015	Myc<tm1Lbox>/Myc<+> [involves: 129S1/Sv * 129X1/SvJ * FVB/N]	http://www.informatics.jax.org/accession/MGI:97250	Myc	http://purl.obolibrary.org/obo/OMIM_113970	[Burkitt Lymphoma,Burkitt lymphoma]
http://www.informatics.jax.org/accession/MGI:3603014	Myc<tm1Lbox>/Myc<tm1Lbox> [involves: 129S1/Sv * 129X1/SvJ * FVB/N]	http://www.informatics.jax.org/accession/MGI:97250	Myc	http://purl.obolibrary.org/obo/OMIM_113970	[Burkitt Lymphoma,Burkitt lymphoma]
http://www.informatics.jax.org/accession/MGI:3619459	Tg(IGL-MYC)3Hm/0 [C57BL/6N-Tg(IGL-MYC)3Hm]	http://www.ncbi.nlm.nih.gov/gene/4609	MYC	http://purl.obolibrary.org/obo/OMIM_113970	[Burkitt Lymphoma,Burkitt lymphoma]
http://www.informatics.jax.org/accession/MGI:3575899	Igh<tm1(Myc)Janz>/Igh<+> [involves: 129X1/SvJ * C57BL/6]	http://www.informatics.jax.org/accession/MGI:96442	Igh	http://purl.obolibrary.org/obo/OMIM_113970	[Burkitt Lymphoma,Burkitt lymphoma]
http://www.informatics.jax.org/accession/MGI:5317923	Pla2g6<m1J>/Pla2g6<m1J> [C3H/HeJ-Pla2g6<m1J>]	http://www.informatics.jax.org/accession/MGI:1859152	Pla2g6	http://purl.obolibrary.org/obo/OMIM_256600	[Neurodegeneration With Brain Iron Accumulation 2A,Infantile neuroaxonal dystrophy]
http://www.informatics.jax.org/accession/MGI:4415286	Pla2g6<m1Sein>/Pla2g6<m1Sein> [C57BL/6JJcl-Pla2g6<m1Sein>]	http://www.informatics.jax.org/accession/MGI:1859152	Pla2g6	http://purl.obolibrary.org/obo/OMIM_256600	[Neurodegeneration With Brain Iron Accumulation 2A,Infantile neuroaxonal dystrophy]
http://www.informatics.jax.org/accession/MGI:4418721	nad/nad [C(D2)-nad]	http://www.informatics.jax.org/accession/MGI:4418710	nad	http://purl.obolibrary.org/obo/OMIM_256600	[Neurodegeneration With Brain Iron Accumulation 2A,Infantile neuroaxonal dystrophy]
http://www.informatics.jax.org/accession/MGI:3777383	Pla2g6<tm1Tsu>/Pla2g6<tm1Tsu> [involves: 129S2/SvPas * C57BL/6]	http://www.informatics.jax.org/accession/MGI:1859152	Pla2g6	http://purl.obolibrary.org/obo/OMIM_256600	[Neurodegeneration With Brain Iron Accumulation 2A,Infantile neuroaxonal dystrophy]
http://www.informatics.jax.org/accession/MGI:3577344	inad/inad [C57BL/6-inad]	http://www.informatics.jax.org/accession/MGI:3577064	inad	http://purl.obolibrary.org/obo/OMIM_256600	[Neurodegeneration With Brain Iron Accumulation 2A,Infantile neuroaxonal dystrophy]
http://www.informatics.jax.org/accession/MGI:3055190	Pla2g6<tm1Turk>/Pla2g6<tm1Turk> [involves: 129X1/SvJ]	http://www.informatics.jax.org/accession/MGI:1859152	Pla2g6	http://purl.obolibrary.org/obo/OMIM_256600	[Neurodegeneration With Brain Iron Accumulation 2A,Infantile neuroaxonal dystrophy]
http://www.informatics.jax.org/accession/MGI:3616877	gnd/gnd [C3H/HeJ-gnd]	http://www.informatics.jax.org/accession/MGI:1856605	gnd	http://purl.obolibrary.org/obo/OMIM_256600	[Neurodegeneration With Brain Iron Accumulation 2A,Infantile neuroaxonal dystrophy]
https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=GM14818	NIGMS-GM14818	http://www.ncbi.nlm.nih.gov/gene/5818	NECTIN1	http://purl.obolibrary.org/obo/OMIM_225060	[Cleft Lip/Palate-Ectodermal Dysplasia Syndrome,Cleft lip/palate-ectodermal dysplasia syndrome,Zlotogora-Ogur syndrome]
https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=GM14817	NIGMS-GM14817	http://www.ncbi.nlm.nih.gov/gene/5818	NECTIN1	http://purl.obolibrary.org/obo/OMIM_225060	[Cleft Lip/Palate-Ectodermal Dysplasia Syndrome,Cleft lip/palate-ectodermal dysplasia syndrome,Zlotogora-Ogur syndrome]
https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=GM20944	NIGMS-GM20944	http://www.ncbi.nlm.nih.gov/gene/8813	DPM1	http://purl.obolibrary.org/obo/OMIM_608799	[Congenital Disorder of Glycosylation, Type Ie,Congenital disorder of glycosylation type 1E,DPM1-CDG]
http://www.informatics.jax.org/accession/MGI:2176915	Gjb1<tm1Kwi>/0 [involves: 129S4/SvJae * C57BL/6]	http://www.informatics.jax.org/accession/MGI:95719	Gjb1	http://purl.obolibrary.org/obo/OMIM_302800	[Charcot-Marie-Tooth Disease, X-Linked Dominant, 1,X-linked hereditary motor and sensory neuropathy,X-linked Charcot-Marie-Tooth disease type 1]
http://www.informatics.jax.org/accession/MGI:2176912	Gjb1<tm1Kwi>/Gjb1<tm1Kwi> [involves: 129S4/SvJae * C57BL/6]	http://www.informatics.jax.org/accession/MGI:95719	Gjb1	http://purl.obolibrary.org/obo/OMIM_302800	[Charcot-Marie-Tooth Disease, X-Linked Dominant, 1,X-linked hereditary motor and sensory neuropathy,X-linked Charcot-Marie-Tooth disease type 1]
http://www.informatics.jax.org/accession/MGI:4821790	Gjb1<tm1Kwi>/0 [involves: 129S4/SvJae]	http://www.informatics.jax.org/accession/MGI:95719	Gjb1	http://purl.obolibrary.org/obo/OMIM_302800	[Charcot-Marie-Tooth Disease, X-Linked Dominant, 1,X-linked hereditary motor and sensory neuropathy,X-linked Charcot-Marie-Tooth disease type 1]
http://www.informatics.jax.org/accession/MGI:4821788	Gjb1<tm1Kwi>/Gjb1<tm1Kwi> [involves: 129S4/SvJae]	http://www.informatics.jax.org/accession/MGI:95719	Gjb1	http://purl.obolibrary.org/obo/OMIM_302800	[Charcot-Marie-Tooth Disease, X-Linked Dominant, 1,X-linked hereditary motor and sensory neuropathy,X-linked Charcot-Marie-Tooth disease type 1]
https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=GM04594	NIGMS-GM04594	http://www.ncbi.nlm.nih.gov/gene/2705	GJB1	http://purl.obolibrary.org/obo/OMIM_302800	[Charcot-Marie-Tooth Disease, X-Linked Dominant, 1,X-linked hereditary motor and sensory neuropathy,X-linked Charcot-Marie-Tooth disease type 1]
https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=GM04596	NIGMS-GM04596	http://www.ncbi.nlm.nih.gov/gene/2705	GJB1	http://purl.obolibrary.org/obo/OMIM_302800	[Charcot-Marie-Tooth Disease, X-Linked Dominant, 1,X-linked hereditary motor and sensory neuropathy,X-linked Charcot-Marie-Tooth disease type 1]
https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=GM04595	NIGMS-GM04595	http://www.ncbi.nlm.nih.gov/gene/2705	GJB1	http://purl.obolibrary.org/obo/OMIM_302800	[Charcot-Marie-Tooth Disease, X-Linked Dominant, 1,X-linked hereditary motor and sensory neuropathy,X-linked Charcot-Marie-Tooth disease type 1]
https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=GM04597	NIGMS-GM04597	http://www.ncbi.nlm.nih.gov/gene/2705	GJB1	http://purl.obolibrary.org/obo/OMIM_302800	[Charcot-Marie-Tooth Disease, X-Linked Dominant, 1,X-linked hereditary motor and sensory neuropathy,X-linked Charcot-Marie-Tooth disease type 1]
https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=GM04598	NIGMS-GM04598	http://www.ncbi.nlm.nih.gov/gene/2705	GJB1	http://purl.obolibrary.org/obo/OMIM_302800	[Charcot-Marie-Tooth Disease, X-Linked Dominant, 1,X-linked hereditary motor and sensory neuropathy,X-linked Charcot-Marie-Tooth disease type 1]
http://www.informatics.jax.org/accession/MGI:2681434	Park2<tm1Shn>/Park2<tm1Shn> [involves: 129S4/SvJae]	http://www.informatics.jax.org/accession/MGI:1355296	Park2	http://purl.obolibrary.org/obo/OMIM_600116	[Parkinson Disease 2, Autosomal Recessive Juvenile,Parkinson disease 2,autosomal recessive juvenile Parkinson disease 2]
